Carrozzeria,id_annuncio,Alimentazione,Tipo di cambio,Tipo di veicolo,Marca,Modello,Porte,Tipo di unita,Cilindrata,Posti a sedere,Cilindri,Colore esterno,Marce,Classe emissioni,Emissioni di CO2,Consumo carburante,Colore originale,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Per neopatentati,Veicolo per non fumatori,Anno,Tagliandi certificati
Altro,0ce2e2bb-d71c-4c6e-8985-bc929803f932,Benzina,Manuale,KM0,Jeep,Renegade,5,,999,5,3,Blu/Azzurro,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,Nero,,1320,,1,,,2020,
Altro,2262ae01-2088-4fb9-b17d-6f78070abfa0,Benzina,Manuale,KM0,Jeep,Renegade,5,,999,5,3,Bianco,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",White,"Stoffa, Nero",,1320,,1,,,2019,
Altro,888d77ae-a492-40fa-8aa6-3da5d5727262,Benzina,Manuale,KM0,Nissan,Qashqai,5,,1332,,4,Nero,,,,,Nero,,Metallizzato,,Sì,,,,2020,
Altro,f6a1a60b-098d-4569-96b6-2a8140e61742,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Bianco,6,Euro 6d-TEMP,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",bianco perla/tetto nero,"Altro, Nero",Metallizzato,1320,,1,,,2020,
Altro,e931e42f-f1c8-4ee6-bac7-400a9b0b6460,Benzina,Manuale,KM0,Nissan,Qashqai,5,,1332,,4,Bianco,,,,,Bianco,,Metallizzato,,Sì,,,,2020,
Altro,a77e8f2d-a843-44da-836a-86e65ea73649,Benzina,Automatico,KM0,BMW,118,,,1499,,,Grigio,,,,,Grigio,"Pelle totale, Grigio",Metallizzato,,,,,,2019,
Altro,e5bdb44f-59ad-4846-b0ef-78707ccdee47,Benzina,Manuale,KM0,BMW,,,,2998,,,Grigio,,,,,Grigio,"Alcantara, Nero",Metallizzato,,,,,,2019,
Altro,890759eb-7d41-4eee-98c5-1ad132e69022,Benzina,Manuale,KM0,BMW,,,,2998,,,Bianco,,,,,Bianco,"Alcantara, Nero",,,,,,,2019,
Altro,ab2351dc-7658-4d00-bb25-38cfc8976a19,Benzina,Manuale,KM0,Jeep,Renegade,5,,999,5,3,Rosso,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,,,1320,,1,,,2020,
Altro,22710a1b-305d-40b1-a68d-ef516aa2c96a,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,4,Grigio,5,Euro 6,120 g CO2/km (comb.),"5,2 l/100 km (comb.)
5,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Grigio,Grigio,,,,,,,2020,
Altro,fc6bac25-914d-44ec-9e66-ae9f5091f328,Benzina,Manuale,KM0,SEAT,Arona,5,anteriore,999,5,3,Bianco,5,Euro 6,112 g CO2/km (comb.),"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Bianco Candy Nero Midnight,,,,24 mese,1,,,2020,
Altro,dc23c9b3-b58a-4dab-bc74-bf0357a1da97,Benzina,Automatico,KM0,SEAT,Arona,5,anteriore,999,5,3,Rosso,7,Euro 6,111 g CO2/km (comb.),"5 l/100 km (comb.)
5,6 l/100 km (urbano)
4,6 l/100 km (extraurbano)",Rosso Desire Nero Midnight,Nero,,,24 mese,1,,,2020,
Altro,3d170c36-13f2-4205-a6d8-b4325601654f,Benzina,Manuale,KM0,SEAT,Arona,5,anteriore,999,5,3,Bianco,5,Euro 6,112 g CO2/km (comb.),"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Bianco Candy Magnetic Tech,,,,24 mese,1,,,2020,
Altro,680c18af-df17-41d7-86e2-f301c806621f,Benzina,Manuale,KM0,Fiat,500,,,,,,Nero,,,,,Nero,Grigio,,,,,,,2020,
Altro,75459e88-82d1-4dc7-851a-3a7044b9a75d,Benzina,Manuale,KM0,Jeep,Compass,5,anteriore,1332,5,4,Nero,6,Euro 6d-TEMP,132 g CO2/km (comb.),"5,7 l/100 km (comb.)
7,6 l/100 km (urbano)
4,8 l/100 km (extraurbano)",,,,1505,,1,,,2020,
Altro,529aa592-25f6-43ea-9938-3c50dc459dca,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Bianco,6,Euro 6d-TEMP,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",ROSSO PASTELLO,"Pelle parziale, Nero",,1320,,1,,,2020,
Altro,4063fc61-3056-4fd4-bd07-93172c730b6d,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Grigio,6,Euro 6d-TEMP,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Matt Grigio moda opaco,"Pelle parziale, Nero",,1320,24 mese,1,,,2020,
Altro,8c352221-b2ca-4057-92a0-4a72bb1ef659,Benzina,Manuale,KM0,Jeep,Compass,5,,1368,5,4,Nero,6,Euro 6d-TEMP,155 g CO2/km (comb.),"6,8 l/100 km (comb.)
8,5 l/100 km (urbano)
5,7 l/100 km (extraurbano)",,,Metallizzato,1505,,1,,,2019,
Altro,796d28da-6432-4d93-829a-e5c636ddb3b3,Benzina,Automatico,KM0,Jeep,Compass,5,anteriore,1332,5,4,Nero,6,Euro 6d-TEMP,125 g CO2/km (comb.),"5,5 l/100 km (comb.)
6,6 l/100 km (urbano)
5 l/100 km (extraurbano)",,,,1505,,1,,,2020,
Altro,67ea43ce-caf3-49de-9e18-6aa0eb6e521d,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,4,Grigio,5,Euro 6,120 g CO2/km (comb.),"5,2 l/100 km (comb.)
5,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Grigio,Grigio,Metallizzato,,,,,,2020,
Altro,e95a015f-2642-42d9-957e-b5a8f4faf932,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,4,Grigio,5,Euro 6,120 g CO2/km (comb.),"5,2 l/100 km (comb.)
5,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Grigio,Grigio,Metallizzato,,,,,,2020,
Altro,fde611aa-9e5f-440e-b52a-e9cc5d4de61c,Benzina,Semiautomatico,KM0,Volkswagen,Tiguan,5,anteriore,1498,5,4,Nero,6,Euro 6d-TEMP,132 g CO2/km (comb.),"6,1 l/100 km (comb.)
7,3 l/100 km (urbano)
5,5 l/100 km (extraurbano)",NERO PERLA,"Altro, Altro",Metallizzato,1550,,1,,,2020,
Altro,2cc3af11-bb58-4394-bc14-204622426d82,Benzina,Manuale,KM0,RAM,1500,4,4x4,5654,5,,Argento,,,,,Argento,,,,,,,,2019,
Altro,c8529301-da4d-4d0d-9496-c760425f7fe3,Benzina,Manuale,KM0,Fiat,500L,,,1368,,,Bianco,,,,,Bianco,,,,,,,,2020,
Altro,1d37157a-0d6f-4868-95f1-75da294fe991,Benzina,Manuale,KM0,SEAT,Arona,5,anteriore,999,5,3,Argento,5,Euro 6,107 g CO2/km (comb.),"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Argento Urban,,,,24 mese,1,,,2020,
Altro,31f568ec-c357-4cf5-8095-2dcda81e002d,Benzina,Manuale,KM0,Fiat,500X,5,,1598,5,4,Bianco,5,Euro 6d-TEMP,154 g CO2/km (comb.),"6,7 l/100 km (comb.)
8,4 l/100 km (urbano)
5,8 l/100 km (extraurbano)",,"Pelle parziale, Nero",,1275,,1,,,2018,
Altro,3e0c7e36-8241-49ad-950f-b25a05505dfd,Benzina,Manuale,KM0,Ford,Puma,5,anteriore,998,5,3,Grigio,6,Euro 6d-TEMP,103 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",Grey matter,"Pelle parziale, Nero",,1280,,1,,,2020,
Altro,c116be0d-23b3-49cc-af76-5be3fb68298a,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Rosso,6,Euro 6d-TEMP,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",TETTO NERO,"Pelle parziale, Nero",Metallizzato,1320,,1,,,2020,
Altro,cc1aa36d-f272-4c8d-a352-bc2c3796dabd,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Bianco,6,Euro 6,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Bianco,,Base,,12 mese,,,,2020,
Altro,6358afc9-505d-435e-9804-8ebeaaddd148,Benzina,Manuale,KM0,Jeep,Renegade,5,,999,5,3,Grigio,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,"Stoffa, Grigio",Metallizzato,1320,24 mese,1,,Sì,2020,Sì
Altro,914eafe0-da3c-463b-a4a2-156d70f26a0d,Benzina,Automatico,KM0,Mercedes-Benz,GLC 43 AMG,5,4x4,2996,5,6,Grigio,9,Euro 6d-TEMP,239 g CO2/km (comb.),"10,5 l/100 km (comb.)
13,7 l/100 km (urbano)
8,7 l/100 km (extraurbano)",Grigio Selenite,"Pelle totale, Nero",Metallizzato,2220,,1,,,2020,
Altro,4d4823dd-7a8a-41e4-8c90-cf1dc5f69afb,Benzina,Manuale,KM0,Fiat,500L,,,1368,,,Rosso,,,,,Rosso,,,,,,,,2020,
Altro,3c326ad5-7291-4558-a3f9-260af92fc665,Benzina,Manuale,KM0,Fiat,500L,,,1368,,,Bianco,,,,,Bianco,,,,,,,,2020,
Altro,38f89bc5-34f8-4a33-ab9e-04342491c9d9,Benzina,Manuale,KM0,Jeep,Renegade,,4x4,999,,,Bianco,,,,,Bianco,,,,,,,,2020,
Altro,dae5310e-3b56-4ba1-838a-c8b0f1eb6ae0,Benzina,Manuale,KM0,Jeep,Renegade,,4x4,999,,,Bianco,,,,,Bianco,,,,,,,,2020,
Altro,361cf0d2-b0b3-4919-b5d5-b729a0078e2e,Benzina,Manuale,KM0,Fiat,500X,,,999,,,Rosso,,,,,Rosso,,,,,,,,2020,
Altro,01d46f55-4f68-4bec-bb3b-420b125ca579,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Blu/Azzurro,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,,Metallizzato,1320,,1,,,2020,
Altro,595c97d7-a6dc-415b-9a49-fd65094516f2,Benzina,Manuale,KM0,Fiat,500X,5,,999,5,3,Blu/Azzurro,6,Euro 6d-TEMP,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",blu italia,,Metallizzato,1320,,1,,,2019,
Altro,589475ac-8244-4055-9272-91a717ce202d,Benzina,Manuale,KM0,Opel,Astra,,,1199,,,Argento,,,,,Argento,,,,,,,,2020,
Altro,9de4cfc8-40ad-4061-b552-a0af9b0278ee,Benzina,Manuale,KM0,Jeep,Renegade,5,,999,5,3,Bianco,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,,,1320,,1,,,2020,
Altro,2f4bd89a-37d5-4a4f-8b94-58a0c1df4eb0,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Blu/Azzurro,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",blu metallizzato,Nero,Metallizzato,1320,24 mese,1,,,2020,
Altro,5b4f984f-7f38-4218-a4de-80285dd9b6c2,Benzina,Manuale,KM0,Opel,Crossland X,,,1199,,,Nero,,,,,Nero,,,,,,,,2020,
Altro,4fa318d4-6e31-4ec4-83bf-c73c36558e49,Benzina,Manuale,KM0,Opel,Crossland X,,,1199,,,Grigio,,,,,Grigio scuro,,,,,,,,2020,
Altro,01708cec-75a7-4c01-bfbe-405364f997ff,Benzina,Manuale,KM0,Jeep,Compass,5,anteriore,1368,5,4,Bianco,6,Euro 6d-TEMP,149 g CO2/km (comb.),"6,4 l/100 km (comb.)
8,5 l/100 km (urbano)
5,6 l/100 km (extraurbano)",Tetto Nero,"Pelle totale, Nero",,1505,,1,,,2020,
Altro,82acb6cb-a830-4088-8781-94c595cc5ca0,Benzina,Automatico,KM0,Nissan,Juke,5,anteriore,999,5,3,Grigio,7,Euro 6d-TEMP,110 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,9 l/100 km (urbano)
4,1 l/100 km (extraurbano)",GRIGIO PIOMBO,"Stoffa, Nero",Metallizzato,1207,,1,,,2020,
Altro,ef671197-db77-4b07-8653-78a33e22a733,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Bianco,6,Euro 6d-TEMP,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",BIANCO GELATO TETTO NERO,"Pelle parziale, Nero",,1320,,1,,,2020,
Altro,3edbfe8e-8131-45e1-9159-61fb1d19f884,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Nero,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1320,,1,,,2019,
Altro,48f34996-c1ad-490f-9945-149d71284d9f,Benzina,Manuale,KM0,Fiat,500L,,,1368,,,Nero,,,,,Nero,,,,,,,,2020,
Altro,31be8a1f-c613-4a61-99d1-e1c028984d68,Benzina,Manuale,KM0,Fiat,500L,,,1368,,,Blu/Azzurro,,,,,Blu,,,,,,,,2020,
Altro,1969f00c-ba0a-458b-8b9b-7aae616ddf07,Benzina,Manuale,KM0,Mazda,CX-3,5,anteriore,1998,5,4,Grigio,6,Euro 6d-TEMP,141 g CO2/km (comb.),"6,2 l/100 km (comb.)
7,5 l/100 km (urbano)
5,4 l/100 km (extraurbano)",Machine Gray,"Pelle parziale, Nero",Metallizzato,1230,,1,,,2020,
Altro,5699fcdc-10a7-4fb9-8bc7-d3baeb3bb2ab,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Nero,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,"Stoffa, Nero",,1320,12 mese,1,,,2019,Sì
Altro,257694db-37dc-48cb-a2aa-18443ef3ad94,Benzina,Manuale,KM0,Fiat,500L,,,1368,,,Bianco,,,,,Bianco,,,,,,,,2020,
Altro,b25d3f55-e52b-477f-b6ec-92eea81a3977,Benzina,Manuale,KM0,Lancia,Ypsilon,,,1242,,,Blu/Azzurro,,,,,Blu,,,,,,,,2020,
Altro,33d8812d-5626-480f-94e0-10b597f8db70,Benzina,,KM0,Volkswagen,Tiguan,,,1498,,,Nero,,,,,Nero perla,,,,,1,,,2020,
Altro,d7ae5d44-adbf-4075-a5e8-c259132c64bd,Benzina,Manuale,KM0,Fiat,Panda,5,anteriore,1242,4,4,Bianco,5,Euro 6d-TEMP,129 g CO2/km (comb.),"4,6 l/100 km (comb.)
7,2 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,Stoffa,,1075,,1,Sì,Sì,2020,Sì
Altro,eb550ddd-7095-4d87-8f2d-fa0a45686788,Benzina,Manuale,KM0,Kia,XCeed,5,anteriore,1353,5,4,Oro,6,Euro 6d-TEMP,137 g CO2/km (comb.),"6 l/100 km (comb.)
7,2 l/100 km (urbano)
5,3 l/100 km (extraurbano)",,"Pelle totale, Nero",Metallizzato,1270,,1,,,2020,
Altro,763e4022-5ecf-4461-aba4-a79ddd49b590,Benzina,Automatico,KM0,Toyota,C-HR,5,anteriore,1197,5,4,Argento,1,Euro 6d-TEMP,152 g CO2/km (comb.),"6,7 l/100 km (comb.)
8 l/100 km (urbano)
5,9 l/100 km (extraurbano)",,,Metallizzato,1535,,1,,,2019,
Altro,e14f06bc-92bb-4479-923b-4f57bf7fdb53,Benzina,Manuale,KM0,Nissan,Qashqai,5,anteriore,1598,5,4,Bianco,6,,,,Bianco,"Stoffa, Nero",Base,,,,,,2019,
Altro,b1aa2034-b4c9-4a9a-9e77-ec4a3a436a87,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Blu/Azzurro,6,Euro 6d-TEMP,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Blu Jeans,"Stoffa, Nero",Metallizzato,1320,,1,,,2020,
Altro,c6663079-38dd-4bd3-8e04-8435a69b3dbf,Benzina,Manuale,KM0,Opel,Astra,,anteriore,1199,5,,Argento,,,,,Argento,,,,,,,,2020,
Altro,5b8026ac-e30b-41e6-8861-ae6718f71ba5,Benzina,Manuale,KM0,Opel,Crossland X,,,1199,,,Nero,,,,,Nero,,,,,,,,2020,
Altro,174fb24e-8f92-400c-9b7b-9bcecc8d990f,Benzina,Manuale,KM0,Opel,Astra,,,1199,,,Bianco,,,,,Bianco,,,,,,,,2020,
Altro,115005d0-9605-4fc2-baa1-be5a8be4e352,Benzina,Manuale,KM0,SEAT,Arona,5,anteriore,999,5,3,Rosso,5,Euro 6,107 g CO2/km (comb.),"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",PURE RED,,,,24 mese,1,,,2020,
Altro,a33cdacd-2630-4dc6-b0bc-0297e32b78f8,Benzina,Manuale,KM0,Fiat,500X,5,,1598,5,4,Blu/Azzurro,5,Euro 6d-TEMP,154 g CO2/km (comb.),"6,7 l/100 km (comb.)
8,4 l/100 km (urbano)
5,8 l/100 km (extraurbano)",,,Metallizzato,1275,,1,,,2019,
Altro,4400c8df-e278-467d-9bf4-58a8b213ddb3,Benzina,Manuale,KM0,Opel,Astra,,anteriore,1199,5,,Grigio,,,,,Grigio scuro,,,,,,,,2020,
Altro,9754426d-dcc3-4fb0-b789-8be83ec8a3e4,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Verde,6,Euro 6d-TEMP,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Opaco,"Stoffa, Nero",Metallizzato,1320,,1,,,2020,
Altro,5f875f86-20c8-40fb-a2f1-e347f8a31b5a,Benzina,Manuale,KM0,Lancia,Ypsilon,5,anteriore,1242,5,4,Blu/Azzurro,5,Euro 6,117 g CO2/km (comb.),"7,2 l/100 km (comb.)
9 l/100 km (urbano)
6 l/100 km (extraurbano)",Blu,,Base,,12 mese,,,,2020,
Altro,b1489642-0140-4b75-9992-3c9aa1fc6c94,Benzina,Manuale,KM0,Fiat,500L,,,1368,,,Bianco,,,,,Bianco,,,,,,,,2020,
Altro,7c79ee66-f42b-4e04-99f6-6fd99f5e8e33,Benzina,Manuale,KM0,Fiat,500L,,,1368,,,Grigio,,,,,Grigio,,,,,,,,2020,
Altro,e9f131da-b4ea-435b-a6a5-518e2bc0672a,Benzina,Manuale,KM0,Fiat,500L,,,1368,,,Blu/Azzurro,,,,,Blu,,,,,,,,2020,
Altro,aa03aa99-f4be-4890-b3e6-4e0d8f7c4cef,Benzina,Manuale,KM0,Fiat,500L,,,1368,,,Blu/Azzurro,,,,,Blu,,,,,,,,2020,
Altro,c69dc363-9399-40e6-b307-542a40b38a19,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Blu/Azzurro,6,Euro 6d-TEMP,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Blu Jeans opaco estra serie,"Stoffa, Grigio",,1320,24 mese,1,,Sì,2020,
Altro,7d3a4d54-efc1-4998-80d3-bf0799a0615f,Benzina,Manuale,KM0,Fiat,500L,,,1368,,,Blu/Azzurro,,,,,Blu,,,,,,,,2020,
Altro,030d6242-7f70-46e6-b79f-0f34b78121c9,Benzina,Automatico,KM0,Peugeot,3008,5,anteriore,1199,5,3,Argento,8,Euro 6d-TEMP,112 g CO2/km (comb.),"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,"Pelle parziale, Nero",Metallizzato,1395,24 mese,1,,,2020,
Altro,2b7d82da-455e-4d75-a833-594ca065a087,Benzina,Manuale,KM0,Nissan,Qashqai,5,anteriore,1332,5,4,Bianco,6,Euro 6d-TEMP,121 g CO2/km (comb.),"5,3 l/100 km (comb.)
6,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,Stoffa,Metallizzato,1375,25 mese,1,,,2019,
Altro,3c0df3ab-d817-49af-81c1-4c4900528d8e,Benzina,Automatico,KM0,Jeep,Renegade,5,anteriore,1332,5,4,Bianco,6,Euro 6d-TEMP,127 g CO2/km (comb.),"5,5 l/100 km (comb.)
7,2 l/100 km (urbano)
5,1 l/100 km (extraurbano)",,"Altro, Altro",,1320,,1,,,2020,
Altro,d3a48724-bea1-4997-892d-30e64c0463a4,Benzina,Manuale,KM0,Renault,Captur,5,anteriore,898,5,3,Argento,5,Euro 6d-TEMP,125 g CO2/km (comb.),"5,5 l/100 km (comb.)
6,5 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1180,,1,,,2019,
Altro,c8af3208-2225-4ad7-8f21-863193330e6e,Benzina,Automatico,KM0,Audi,RS,5,4x4,3996,5,8,Nero,8,,,,Nero,,Metallizzato,,,,,,2020,
Altro,4ec03df9-aaaa-47e1-8e72-819f3e9e60da,Benzina,Automatico,KM0,Porsche,Cayenne,5,4x4,2995,4,6,Nero,8,,,,Nero,,Base,,,,,,2020,
Altro,51348677-2972-48cc-90eb-b7d92d4ce9e7,Benzina,Automatico,KM0,Fiat,500X,5,anteriore,1332,5,4,Blu/Azzurro,6,Euro 6d-TEMP,140 g CO2/km (comb.),"6,1 l/100 km (comb.)
7,4 l/100 km (urbano)
5,4 l/100 km (extraurbano)",BLU VENEZIA,"Pelle parziale, Nero",Metallizzato,1320,,1,,,2020,
Altro,c8fed9a9-a300-424f-b7a8-329505724c1f,Benzina,Manuale,KM0,Fiat,500X,5,,999,5,3,Rosso,6,Euro 6d-TEMP,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1320,,1,,,2020,
Altro,6db2f3ac-7e06-4788-8647-f8d1671dde3f,Benzina,Manuale,KM0,Alfa Romeo,Giulietta,5,anteriore,1368,5,4,Blu/Azzurro,6,Euro 6,164 g CO2/km (comb.),"7,2 l/100 km (comb.)
8,5 l/100 km (urbano)
6,5 l/100 km (extraurbano)",Blu,,Base,,12 mese,,,,2019,
Altro,1eec3ea9-996d-4aed-9acb-ac67f0c49b48,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Rosso,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,,,1320,,1,,,2020,
Altro,b0ebe8d7-2cfc-41f0-8e7c-360510029adc,Benzina,Manuale,KM0,Ford,Puma,,,1000,,,Grigio,,,103 g CO2/km (comb.),,,"Altro, Grigio",Metallizzato,,24 mese,,,,2020,
Altro,96e335bf-01ed-4598-982a-0fe5ad9886f8,Benzina,Manuale,KM0,Fiat,500X,5,,,,,Bianco,,,122 g CO2/km (comb.),,Bianco,,Base,,Sì,,,,2020,
Altro,818304e1-d75f-4ba7-9872-1c38a720f03d,Benzina,Manuale,KM0,Fiat,500X,5,,1598,5,4,Grigio,5,Euro 6,147 g CO2/km (comb.),"6,4 l/100 km (comb.)
8,7 l/100 km (urbano)
5 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1350,,1,,,2019,
Altro,d90bab81-523a-46cd-b985-f1a1bf1cd244,Benzina,Manuale,KM0,Audi,Q2,5,anteriore,999,5,3,Grigio,6,Euro 6d-TEMP,118 g CO2/km (comb.),"5,3 l/100 km (comb.)
6,1 l/100 km (urbano)
4,8 l/100 km (extraurbano)",,"Stoffa, Nero",,1300,,1,,,2020,
Altro,ff7247bc-7ef3-407f-b7bb-3b3eb7fc44b5,Benzina,Manuale,KM0,MINI,One,,,1499,,,Bianco,,,,,Bianco,Nero,,,,,,,2019,
Altro,6e1821bc-16d2-49c2-b57d-86dbe3d81146,Benzina,Automatico,KM0,RAM,1500,4,4x4,5654,5,,Grigio,,,,,Grigio,"Pelle totale, Nero",Metallizzato,,,,,,2018,
Altro,64a9c455-5dc7-404b-a13d-a11d8b696939,Benzina,Automatico,KM0,Jeep,Renegade,5,anteriore,1332,5,4,Bianco,6,Euro 6d-TEMP,127 g CO2/km (comb.),"5,5 l/100 km (comb.)
7,2 l/100 km (urbano)
5,1 l/100 km (extraurbano)",,,,1320,,1,,,2020,
Altro,6846bf45-8d81-49e3-bcfc-bb7821465fa5,Benzina,Manuale,KM0,Mazda,CX-30,5,anteriore,1998,5,4,Nero,6,Euro 6d-TEMP,116 g CO2/km (comb.),"5,1 l/100 km (comb.)
6,2 l/100 km (urbano)
4,5 l/100 km (extraurbano)",JET BLACK,"Stoffa, Nero",,1395,,1,,,2020,
Altro,e72b81fc-a1fc-44f5-859e-1abfc2f39cb4,Benzina,Manuale,KM0,Citroen,C3 Aircross,5,anteriore,1199,5,3,Grigio,6,Euro 6d-TEMP,109 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,8 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Steel grey,"Stoffa, Nero",Metallizzato,1234,,1,,,2020,
Altro,75bb9095-88d6-48a4-a369-5ebc522c2d81,Benzina,Manuale,KM0,Opel,Astra,,,1199,,,Bianco,,,,,Bianco,,,,,,,,2020,
Altro,53892112-ecd7-418d-95d1-3e0d48cd1c20,Benzina,Manuale,KM0,Opel,Crossland X,,,1199,,,Nero,,,,,Nero,,,,,,,,2020,
Altro,f95192ee-f4aa-4915-b5a0-5ca6a7af2ecc,Benzina,Manuale,KM0,Opel,Astra,,,1199,,,Bianco,,,,,Bianco,,,,,,,,2020,
Altro,bb80cc98-b669-416e-8620-7b3fabd3a2cd,Benzina,Automatico,KM0,Peugeot,3008,5,,1199,5,,Nero,,Euro 6,,,Nero,,Base,,Sì,,,,2020,
Altro,241b4388-34ad-49b1-90fc-23521e216de0,Benzina,Manuale,KM0,Renault,Kadjar,5,anteriore,1332,5,4,Verde,6,Euro 6d-TEMP,130 g CO2/km (comb.),"5,7 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",,,Metallizzato,1442,24 mese,1,,,2020,
Altro,6e51521b-01b4-473c-ab0b-e047d2768587,Benzina,Manuale,KM0,Citroen,C3,5,anteriore,1199,5,,Bianco,5,Euro 6,96 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Polar White,"Stoffa, Nero",Metallizzato,,,,,,2020,
Altro,55818f1b-fc49-47c7-89d0-e14894bb7c07,Benzina,Automatico,KM0,Renault,Kadjar,5,,1332,,4,Nero,,,,,Nero,,Metallizzato,,Sì,,,,2019,
